ui_charamake_parts.text was created: 8/8/2021 10:40:22 PM
Filesize is: 1681376 bytes

arm
Group 0
No37945 - ダークネスフルールＦ栗[Ba]
No37950 - ユカタポーチカ[Ba]
No37951 - ユカタポーチカ影[Ba]
No37952 - ユカタポーチカ葉[Ba]
No37953 - ユカタポーチカ雅[Ba]
No37954 - ユカタポーチカ桜[Ba]
No37955 - ユカタポーチカ夜[Ba]
No37960 - ブライドフルート[Ba]
No37961 - ブライドフルート影[Ba]
No37962 - ブライドフルート紅[Ba]
No37963 - ブライドフルート空[Ba]
No37964 - ブライドフルート桜[Ba]
No37965 - ブライドフルート陽[Ba]
No37970 - オニツキミコン玄[Ba]
No37971 - オニツキミコン藤[Ba]
No37972 - オニツキミコン夜[Ba]
No37980 - ブランマーメイド玄[Ba]
No37981 - ブランマーメイド春[Ba]
No37990 - ブレイシーズアニマ玄[Ba]
No37991 - ブレイシーズアニマ狼[Ba]
No37992 - ブレイシーズアニマ冬[Ba]
No38000 - フレイランツェＨ雪[Ba]
No38010 - 舞闘着Ｆ玄[Ba]
No38011 - 舞闘着Ｆ冬[Ba]
No38020 - 零氷散華之衣Ｆ凍[Ba]
No38021 - 零氷散華之衣Ｆ藤[Ba]
No38030 - クールフリッシュ紅[Ba]
No38040 - マリンクラスタ[Ba]
No38041 - マリンクラスタ影[Ba]
No38042 - マリンクラスタ陽[Ba]
No38043 - マリンクラスタ紅[Ba]
No38044 - マリンクラスタ桜[Ba]
No38045 - マリンクラスタ海[Ba]
No38060 - オプトレイオン[Ba]
No38061 - オプトレイオン影[Ba]
No38062 - オプトレイオン海[Ba]
No38063 - オプトレイオン紅[Ba]
No38064 - オプトレイオン空[Ba]
No38065 - オプトレイオン雅[Ba]
No38070 - ビクシュラローブ[Ba]
No38071 - ビクシュラローブ空[Ba]
No38072 - ビクシュラローブ夜[Ba]
No38073 - ビクシュラローブ紅[Ba]
No38074 - ビクシュラローブ雪[Ba]
No38075 - ビクシュラローブ雅[Ba]
No38080 - 艶武巴装姫[Ba]
No38081 - 艶武巴装姫　雪[Ba]
No38082 - 艶武巴装姫　影[Ba]
No38083 - 艶武巴装姫　紅[Ba]
No38084 - 艶武巴装姫　栗[Ba]
No38085 - 艶武巴装姫　海[Ba]
No38090 - ソフィスレーナル[Ba]
No38091 - ソフィスレーナル海[Ba]
No38092 - ソフィスレーナル萌[Ba]
No38093 - ソフィスレーナル陽[Ba]
No38094 - ソフィスレーナル雅[Ba]
No38095 - ソフィスレーナル紅[Ba]
No38100 - フェダーブリーズ[Ba]
No38101 - フェダーブリーズ影[Ba]
No38102 - フェダーブリーズ海[Ba]
No38103 - フェダーブリーズ雪[Ba]
No38104 - フェダーブリーズ玄[Ba]
No38105 - フェダーブリーズ紅[Ba]
No38110 - ビーチフランメ[Ba]
No38111 - ビーチフランメ雪[Ba]
No38112 - ビーチフランメ陽[Ba]
No38113 - ビーチフランメ紅[Ba]
No38114 - ビーチフランメ雅[Ba]
No38115 - ビーチフランメ桜[Ba]
No38130 - ドンキ ＴシャツＦ１[Ba]
No38140 - ドンキ ＴシャツＦ２[Ba]
No38170 - アンベリールデリカ[Ba]
No38171 - アンベリールデリカ雪[Ba]
No38172 - アンベリールデリカ紅[Ba]
No38173 - アンベリールデリカ海[Ba]
No38174 - アンベリールデリカ栗[Ba]
No38175 - アンベリールデリカ雅[Ba]
No38190 - シバ戦闘衣[Ba]
No38191 - シバ戦闘衣　影[Ba]
No38192 - シバ戦闘衣　陽[Ba]
No38193 - シバ戦闘衣　紅[Ba]
No38194 - シバ戦闘衣　夜[Ba]
No38195 - シバ戦闘衣　雅[Ba]
No38200 - ミトラ戦闘衣[Ba]
No38201 - ミトラ戦闘衣　影[Ba]
No38202 - ミトラ戦闘衣　陽[Ba]
No38203 - ミトラ戦闘衣　紅[Ba]
No38204 - ミトラ戦闘衣　夜[Ba]
No38205 - ミトラ戦闘衣　雅[Ba]
No38210 - マルガレータ神王装[Ba]
No38211 - マルガレータ神王装　夜[Ba]
No38212 - マルガレータ神王装　紅[Ba]
No38213 - マルガレータ神王装　影[Ba]
No38214 - マルガレータ神王装　雅[Ba]
No38215 - マルガレータ神王装　陽[Ba]
No38220 - クラシカルドレス春[Ba]
No38221 - クラシカルドレス雅[Ba]
No38222 - クラシカルドレス狼[Ba]
No38230 - ゴシック風ワンピ玄[Ba]
No38231 - ゴシック風ワンピ茜[Ba]
No38240 - ノッツェフィオレ紅[Ba]
No38241 - ノッツェフィオレ海[Ba]
No38250 - アウトイブカムラ玄[Ba]
No38251 - アウトイブカムラ陽[Ba]
No38260 - イロドリテリトリーＦ茜[Ba]
No38261 - イロドリテリトリーＦ玄[Ba]
No38270 - ハナヤギテリトリーＦ紅[Ba]
No38271 - ハナヤギテリトリーＦ冬[Ba]
No38280 - ゴシックパンクワンピ桜[Ba]
No38281 - ゴシックパンクワンピ狼[Ba]
No38282 - ゴシックパンクワンピ海[Ba]
No38290 - カレイホンポー玄[Ba]
No38291 - カレイホンポー雪[Ba]
No38292 - カレイホンポー紅[Ba]
No38300 - セクシーメイドドレス雪[Ba]
No38301 - セクシーメイドドレス玄[Ba]
No38302 - セクシーメイドドレス春[Ba]
No38310 - ジェネ水着Ｂ紅[Ba]
No38311 - ジェネ水着Ｂ雪[Ba]
No38312 - ジェネ水着Ｂ夏[Ba]
No38320 - ブルージーＲ水着　玄[Ba]
No38321 - ブルージーＲ水着　海[Ba]
No38322 - ブルージーＲ水着　桜[Ba]
No38330 - 渚のラッピービキニ茜[Ba]
No38331 - 渚のラッピービキニ夏[Ba]
No38332 - 渚のラッピービキニ空[Ba]
No38340 - アルカーノデリエ玄[Ba]
No38341 - アルカーノデリエ茜[Ba]
No38342 - アルカーノデリエ春[Ba]
No38350 - ベザンテレーツェル影[Ba]
No38351 - ベザンテレーツェル春[Ba]
No38352 - ベザンテレーツェル冬[Ba]
No38360 - ヘンネスドロム夜[Ba]
No38361 - ヘンネスドロム冬[Ba]
No38370 - ヘンネスドロム２夜[Ba]
No38371 - ヘンネスドロム２冬[Ba]
No38380 - セーラーワンピ春[Ba]
No38390 - ブラッディヴァンプ[Ba]
No38391 - ブラッディヴァンプ紅[Ba]
No38392 - ブラッディヴァンプ雪[Ba]
No38393 - ブラッディヴァンプ夜[Ba]
No38394 - ブラッディヴァンプ桜[Ba]
No38395 - ブラッディヴァンプ陽[Ba]
No38400 - カザミノタチＦ[Ba]
No38401 - カザミノタチＦ影[Ba]
No38402 - カザミノタチＦ夜[Ba]
No38410 - キャットブルゾン[Ba]
No38411 - キャットブルゾン雪[Ba]
No38412 - キャットブルゾン紅[Ba]
No38413 - キャットブルゾン夜[Ba]
No38414 - キャットブルゾン栗[Ba]
No38415 - キャットブルゾン陽[Ba]
No38440 - イグニス[Ba]
No38441 - イグニス影[Ba]
No38442 - イグニス紅[Ba]
No38443 - イグニス雪[Ba]
No38444 - イグニス夜[Ba]
No38445 - イグニス雅[Ba]
No38450 - スーツスラックスＦ[Ba]
No38451 - スーツスラックスＦ影[Ba]
No38452 - スーツスラックスＦ空[Ba]
No38470 - ラッピーパステル[Ba]
No38471 - ラッピーパステル紅[Ba]
No38472 - ラッピーパステル雅[Ba]
No38473 - ラッピーパステル海[Ba]
No38474 - ラッピーパステル空[Ba]
No38475 - ラッピーパステル陽[Ba]
No38480 - 紲星あかり・レプカＦ[Ba]
No38481 - 紲星あかり・レプカＦ紅[Ba]
No38482 - 紲星あかり・レプカＦ雪[Ba]
No38483 - 紲星あかり・レプカＦ空[Ba]
No38500 - メイコＶ３・レプカ[Ba]
No38510 - ガットネーロ[Ba]
No38511 - ガットネーロ海[Ba]
No38512 - ガットネーロ紅[Ba]
No38513 - ガットネーロ桜[Ba]
No38514 - ガットネーロ雪[Ba]
No38515 - ガットネーロ雅[Ba]
No38520 - カザミノタチ凪Ｆ[Ba]
No38521 - カザミノタチ凪Ｆ影[Ba]
No38522 - カザミノタチ凪Ｆ夜[Ba]
No38530 - ミクコンフリクト[Ba]
No38550 - ヘレティッククイーン[Ba]
No38560 - ミクＶ４Ｘ・レプカ[Ba]
No38570 - トゥードイロジオン茜[Ba]
No38571 - トゥードイロジオン銀[Ba]
No38572 - トゥードイロジオン銀[Ba]
No38580 - ハナドキカフウ玄[Ba]
No38581 - ハナドキカフウ桜[Ba]
No38582 - ハナドキカフウ雪[Ba]
No38590 - 女子体操服　冬[Ba]
No38591 - 女子体操服　玄[Ba]
No38592 - 女子体操服　空[Ba]
No38600 - エスタテリザ紅[Ba]
No38601 - エスタテリザ夏[Ba]
No38602 - エスタテリザ玄[Ba]
No38610 - フォルニスフィジス玄[Ba]
No38611 - フォルニスフィジス夜[Ba]
No38612 - フォルニスフィジス雪[Ba]
No38620 - 旅館「仁羽屋」浴衣Ｆ影[Ba]
No38621 - 旅館「仁羽屋」浴衣Ｆ夜[Ba]
No38630 - ワンショルワンピ紅[Ba]
No38631 - ワンショルワンピ藤[Ba]
No38632 - ワンショルワンピ玄[Ba]
No38640 - テールカットドレス影[Ba]
No38641 - テールカットドレス空[Ba]
No38642 - テールカットドレス桜[Ba]
No38650 - ニレンカムイＦ曜[Ba]
No38651 - ニレンカムイＦ凍[Ba]
No38660 - 清雅学園冬制服Ｆ影[Ba]
No38670 - 清雅学園冬制服Ｆ紅[Ba]
No38680 - 清雅学園夏制服Ｆ影[Ba]
No38690 - 清雅学園夏制服Ｆ空[Ba]
No38700 - 清雅学園夏制服２Ｆ夜[Ba]
No38710 - 清雅学園夏制服２Ｆ桜[Ba]
No38720 - フレンチスリーブ影[Ba]
No38730 - フレンチスリーブ夜[Ba]
No38760 - ロードゥクロープ紅[Ba]
No38761 - ロードゥクロープ玄[Ba]
No38762 - ロードゥクロープ陽[Ba]
No38770 - ステルラアーダ雪[Ba]
No38771 - ステルラアーダ玄[Ba]
No38772 - ステルラアーダ紅[Ba]
No38780 - リリアックライラ茜[Ba]
No38781 - リリアックライラ冬[Ba]
No38782 - リリアックライラ桜[Ba]
No38790 - リブルガール玄[Ba]
No38800 - プロウラークラスタ陽[Ba]
No38810 - リスティジルフィ冬[Ba]
No38811 - リスティジルフィ玄[Ba]
No38812 - リスティジルフィ茜[Ba]
No38830 - チェックスカート玄[Ba]
No38831 - チェックスカート空[Ba]
No38840 - ゴシックミニドレス空[Ba]
No38841 - ゴシックミニドレス玄[Ba]
No38842 - ゴシックミニドレス桜[Ba]
No38850 - 森ガール風ワンピ紅[Ba]
No38851 - 森ガール風ワンピ冬[Ba]
No38852 - 森ガール風ワンピ栗[Ba]
No38870 - ヘレティッククイーン雪[Ba]
No38880 - ヘレティッククイーン影[Ba]
No38890 - イージークラスタＦ雪[Ba]
No38900 - イージークラスタＦ影[Ba]
No38910 - リバティークラスタ影[Ba]
No38920 - リバティークラスタ海[Ba]
No38930 - ソルジャーズメロウ影[Ba]
No38940 - ソルジャーズメロウ雪[Ba]
No38950 - キャンディークラウン鋼[Ba]
No38960 - キャンディークラウン桜[Ba]
No38970 - オールブリンクＦ影[Ba]
No38980 - オールブリンクＦ雪[Ba]
No38990 - イノセント・ゼロ紅[Ba]
No38991 - イノセント・ゼロ雪[Ba]
No39000 - エーデルゼリン雅[Ba]
No39010 - イデアクラスタ雪[Ba]
No39011 - イデアクラスタ紅[Ba]
No39020 - エレガンテメーアＦ影[Ba]
No39030 - エレガンテメーアＦ紅[Ba]
No39060 - 藤花姫　玄[Ba]
No39061 - 藤花姫　雪[Ba]
No39062 - 藤花姫　静[Ba]
No39070 - 鈴蘭姫　玄[Ba]
No39071 - 鈴蘭姫　雪[Ba]
No39072 - 鈴蘭姫　紅[Ba]
No39080 - アルの黒衣Ｆ夜[Ba]
No39090 - シーリスルインＦ影[Ba]
No39100 - エーデルゼリン紅[Ba]
No39110 - イノセンシアユール紅[Ba]
No39111 - イノセンシアユール冬[Ba]
No39120 - メルターウィンテル紅[Ba]
No39121 - メルターウィンテル冬[Ba]
No39130 - メイヴィスエブリル玄[Ba]
No39131 - メイヴィスエブリル雪[Ba]
No39132 - メイヴィスエブリル夜[Ba]
No39140 - 煌蝶春風　冬[Ba]
No39141 - 煌蝶春風　雅[Ba]
No39142 - 煌蝶春風　夜[Ba]
No39150 - 椿輪春明　夜[Ba]
No39151 - 椿輪春明　藤[Ba]
No39152 - 椿輪春明　鋼[Ba]
No39160 - ヤヨイシュガリー茜[Ba]
No39161 - ヤヨイシュガリー雅[Ba]
No39162 - ヤヨイシュガリー夜[Ba]
No39170 - ＥＤＷＩＮジーンズＦ[Ba]
No500040 - N-ラッピースーツ[Fu]
No500060 - N-ラッピースーツ/B[Fu]

Group 1
No100010 - Mates Quarter [Se]
No100020 - Operatii Univus [Ba]
No100030 - Clark Univus [Ba]
No100060 - N-Sieg Jaeger [Se]
No100061 - N-Sieg Jaeger/2 [Se]
No100070 - N-Cursed Coat [Se]
No100071 - N-Cursed Coat/2 [Se]
No100080 - N-Director Slacks [Ba]
No100081 - N-Director Slacks/2 [Ba]
No100082 - N-Director Slacks/3 [Ba]
No100083 - N-Director Slacks/4 [Ba]
No100090 - N-Dragnar Coat [Se]
No100091 - N-Dragnar Coat/2 [Se]
No100100 - N-Ultion [Se]
No100101 - N-Ultion/2 [Se]
No100102 - N-Ultion/3 [Se]
No100103 - N-Ultion/4 [Se]
No100110 - Sentilt Coat [Se]
No100120 - Aelio Wardat [Ba]
No100121 - Aelio Wardat/2 [Ba]
No100130 - Vent Fortes [Ba]
No100131 - Vent Fortes/2 [Ba]
No100140 - Cober Vis [Se]
No100141 - Cober Vis/2 [Se]
No100180 - N-Close Quarters [Ba]
No100181 - N-Close Quarters/2 [Ba]
No100182 - N-Close Quarters/3 [Ba]
No100183 - N-Close Quarters/4 [Ba]
No100190 - N-Divine Priest [Se]
No100191 - N-Divine Priest/2 [Se]
No100192 - N-Divine Priest/3 [Se]
No100193 - N-Divine Priest/4 [Se]
No100260 - Arte Vutlerne [Ba]
No100261 - Arte Vutlerne/2 [Ba]
No100262 - Arte Vutlerne/3 [Ba]
No100263 - Arte Vutlerne/4 [Ba]
No100280 - Vent Ultimela[Se]
No100281 - Vent Ultimela/2[Se]
No100300 - Pritail Deeno [Se]
No100301 - Pritail Deeno/2 [Se]
No100302 - Pritail Deeno/3 [Se]
No100303 - Pritail Deeno/4 [Se]
No100310 - Maal Nefaro [Ba]
No100311 - Maal Nefaro/2 [Ba]
No100340 - Merres Sefrau [Ba]
No100341 - Merres Sefrau/2 [Ba]
No100342 - Merres Sefrau/3 [Ba]
No100343 - Merres Sefrau/4 [Ba]
No100400 - Formal Clyde [Se]
No100401 - Formal Clyde/2 [Se]
No100402 - Formal Clyde/3 [Se]
No100403 - Formal Clyde/4 [Se]
No100640 - Aelio Nadar [Ba]
No100650 - N-Sieg Jaeger/B [Se]
No100651 - N-Sieg Jaeger/B2 [Se]
No100660 - N-Cursed Coat/B [Se]
No100661 - N-Cursed Coat/B2 [Se]
No100670 - N-Dragnar Coat/B [Se]
No100671 - N-Dragnar Coat/B2 [Se]
No100680 - Mates Quarter/B [Se]
No100690 - Mates Quarter/C [Se]
No100720 - Sentilt Coat/B [Se]
No100730 - Sentilt Coat/C [Se]
No100760 - Cober Vis/B [Se]
No100770 - Cober Vis/C [Se]
No100790 - Aelio Wardat/B [Ba]
No100791 - Aelio Wardat/B2 [Ba]
No20001 - Human Basewear M
No200010 - N-Slick Mechanic [Se]
No200011 - N-Slick Mechanic/2 [Se]
No20002 - Newman Basewear M
No20003 - Deuman Basewear M
No200030 - Operatii Unifa [Ba]
No200039 - ￥[NPC]Operatii Unifa [Ba]
No20004 - CAST Basewear M
No200040 - Allaia Quartz [Se]
No20005 - Human Basewear M
No20006 - Newman Basewear M
No20007 - Deuman Basewear M
No200070 - Viola Marill [Se]
No20008 - CAST Basewear M
No200080 - Maal Natural[Ba]
No200081 - Maal Natural/2[Ba]
No200090 - N-Chocolat Felice [Ba]
No200091 - N-Chocolat Felice/2 [Ba]
No200100 - N-Edel Zellen [Ba]
No200101 - N-Edel Zellen/2 [Ba]
No200102 - N-Edel Zellen/3 [Ba]
No200103 - N-Edel Zellen/4 [Ba]
No200110 - N-Magia Savior [Se]
No200111 - N-Magia Savior/2 [Se]
No200120 - Clark Unifa [Ba]
No200130 - N-Taulia L'arg [Se]
No200131 - N-Taulia L'arg/2  [Se]
No200140 - N-Bright Blossom [Ba]
No200141 - N-Bright Blossom/2 [Ba]
No200150 - N-Pure Maid Dress [Se]
No200151 - N-Pure Maid Dress/2 [Se]
No200152 - N-Pure Maid Dress/3 [Se]
No200153 - N-Pure Maid Dress/4 [Se]
No200160 - N-Viola Magica [Se]
No200161 - N-Viola Magica/2 [Se]
No200162 - N-Viola Magica/3 [Se]
No200163 - N-Viola Magica/4 [Se]
No200180 - N-Heartbreaker [Ba]
No200181 - N-Heartbreaker/2 [Ba]
No200190 - N-Thousand Rim [Ba]
No200191 - N-Thousand Rim/2 [Ba]
No200192 - N-Thousand Rim/3 [Ba]
No200193 - N-Thousand Rim/4 [Ba]
No200200 - Strak Unifen [Ba]
No200201 - Strak Unifen/2 [Ba]
No200202 - Strak Unifen/3 [Ba]
No200203 - Strak Unifen/4 [Ba]
No20021 - Ritual Clothes [Ba]
No200210 - Anemos Fiora [Ba]
No200211 - Anemos Fiora/2 [Ba]
No20022 - Ritual Clothes: Night [Ba]
No200220 - Arte Servine [Se]
No200221 - Arte Servine/2 [Se]
No20023 - Ritual Clothes: Steel [Ba]
No20024 - Ritual Clothes: Ruby [Ba]
No200240 - N-Lorette Beldia [Ba]
No200241 - N-Lorette Beldia/2 [Ba]
No200260 - N-Divine Dancer [Se]
No200261 - N-Divine Dancer/2 [Se]
No200262 - N-Divine Dancer/3 [Se]
No200263 - N-Divine Dancer/4 [Se]
No200280 - N-Zelsius [Ba]
No200281 - N-Zelsius/2 [Ba]
No200300 - Pritail Cerca [Se]
No200301 - Pritail Cerca/2 [Se]
No200302 - Pritail Cerca/3 [Se]
No200303 - Pritail Cerca/4 [Se]
No20031 - Royal Remnants [Ba]
No20032 - Royal Remnants: Ruby [Ba]
No20033 - Royal Remnants: Snow [Ba]
No200330 - Miness Lodia [Se]
No200331 - Miness Lodia/2 [Se]
No200332 - Miness Lodia/3 [Se]
No200333 - Miness Lodia/4 [Se]
No20034 - Royal Remnants: Shadow [Ba]
No200340 - Aelio Valkys [Ba]
No200341 - Aelio Valkys/2 [Ba]
No200342 - Aelio Valkys/3 [Ba]
No200343 - Aelio Valkys/4 [Ba]
No200360 - Magisul Unifen [Se]
No200361 - Magisul Unifen/2 [Se]
No200362 - Magisul Unifen/3 [Se]
No200363 - Magisul Unifen/4 [Se]
No20040 - Rough Jeans [Ba]
No20041 - Rough Jeans: Snow [Ba]
No200410 - Merres Fidde [Ba]
No200411 - Merres Fidde/2 [Ba]
No200412 - Merres Fidde/3 [Ba]
No200413 - Merres Fidde/4 [Ba]
No20042 - Rough Jeans: Sea [Ba]
No200420 - Marxma Unifen [Se]
No200421 - Marxma Unifen/2 [Se]
No200422 - Marxma Unifen/3 [Se]
No200423 - Marxma Unifen/4 [Se]
No20043 - Rough Jeans: Ruby [Ba]
No20051 - Frontier Guide [Ba]
No20052 - Frontier Guide: Shadow [Ba]
No20053 - Frontier Guide: Sun [Ba]
No20054 - Frontier Guide: Ruby [Ba]
No20061 - Striped Pants [Ba]
No20062 - Striped Pants: Ruby [Ba]
No20063 - Striped Pants: Snow [Ba]
No20064 - Striped Pants: Steel [Ba]
No20065 - Striped Pants: Night [Ba]
No20070 - Café Chef Coat M [Ba]
No20071 - Café Chef Coat M: Sea [Ba]
No20072 - Café Chef Coat M: Ruby [Ba]
No20073 - Café Chef Coat M: Shadow [Ba]
No20081 - Shorts M [Ba]
No20082 - Shorts M: Shadow [Ba]
No20083 - Shorts M: Sky [Ba]
No20084 - Shorts M: Moon [Ba]
No200840 - D'Or Vitesse [Se]
No200841 - D'Or Vitesse/2 [Se]
No200842 - D'Or Vitesse/3 [Se]
No200843 - D'Or Vitesse/4 [Se]
No200860 - Aelio Nager [Ba]
No200880 - N-Chocolat Felice/B [Ba]
No200881 - N-Chocolat Felice/B2 [Ba]
No200890 - N-Bright Blossom/B [Ba]
No200891 - N-Bright Blossom/B2 [Ba]
No200900 - N-Slick Mechanic/B [Se]
No200910 - N-Slick Mechanic/C [Se]
No200920 - N-Magia Savior/B [Se]
No200921 - N-Magia Savior/B2 [Se]
No200930 - N-Lorette Beldia/B [Ba]
No200931 - N-Lorette Beldia/B2 [Ba]
No200950 - N-Zelsius/B [Ba]
No200951 - N-Zelsius/B2 [Ba]
No200960 - N-Taulia L'arg/B [Se]
No200970 - Viola Marill/B [Se]
No200980 - Viola Marill/C [Se]
No20100 - Liner Jacket Ensemble [Ba]
No201000 - Allaia Quartz/B [Se]
No20101 - Liner Jacket Ensemble: Night [Ba]
No201010 - Allaia Quartz/C [Se]
No20102 - Liner Jacket Ensemble: Steel [Ba]
No201020 - Arte Servine/B [Se]
No201021 - Arte Servine/B2 [Se]
No20103 - Liner Jacket Ensemble: Snow [Ba]
No201090 - N-Taulia L'arg/C [Se]
No201100 - N-Heartbreaker/B [Ba]
No201101 - N-Heartbreaker/B2 [Ba]
No20111 - Celestia Uniform M [Ba]
No20112 - Celestia Uniform M: Shadow [Ba]
No20113 - Celestia Uniform M: Snow [Ba]
No20114 - Celestia Uniform M: Night [Ba]
No20130 - Seiga Winter Uniform M [Ba]
No20160 - Survivalist's Rig [Ba]
