ui_accessories_text.text was created: 8/8/2021 8:59:28 PM
Filesize is: 526816 bytes

decoy
Group 0
No18451 - ショルダーバーニアＲ
No18460 - 二本ハネ髪エクステ
No18470 - メセタネックレス
No18471 - レアドロネックレス赤
No18472 - レアドロネックレス虹
No18473 - エクスキューブネックレス
No18480 - オメガウルフの尻尾
No18481 - ウルフフォイエの尻尾
No18490 - 前羽髪飾り
No18491 - 前羽髪飾り　茶
No18492 - 前羽髪飾り　水
No18500 - フェアリーピアス
No18501 - フェアリーピアスＢ
No18510 - シャープウィングＡ　白
No18511 - シャープウィングＡ　黒
No18512 - シャープウィングＢ
No18513 - シャープウィングＣ
No18520 - 頭乗りパンダ
No18521 - 頭乗りパンダＢ
No18530 - エンペ・ラッピーチェーン
No18540 - フラメガッシュネック
No18541 - フラメガッシュネックＢ
No18550 - エルミルのステッキ
No18560 - レクイエムヘッドギア
No18570 - ノクターナルバレッタ
No18580 - ノクターナルチョーカー
No18590 - プロウラーハット
No18591 - プロウラーハットＢ
No18592 - プロウラーハットＣ
No18600 - ソフィーの髪飾り
No18610 - プラフタの髪飾り
No18620 - エスカの髪飾り
No18630 - エスカのしっぽ
No18640 - ブルージーレクイエム角
No18641 - ブルージーレクイエム角Ｂ
No18650 - ブルージーレクイエム翼Ｌ
No18651 - ブルージーレクイエム翼Ｒ
No18652 - ブルージーレクイエム翼Ｌ赤
No18653 - ブルージーレクイエム翼Ｒ赤
No18654 - ブルージーレクイエム翼Ｌ青
No18656 - ブルージーレクイエム翼Ｌ　Ｂ
No18657 - ブルージーレクイエム翼Ｒ　Ｂ
No18660 - シールドウィング
No18661 - シールドウィングＢ
No18670 - スカートブースター
No18671 - スカートブースターＢ
No18680 - ショルダーガトリングＬ
No18681 - ショルダーガトリングＲ
No18682 - ショルダーガトリングＬ　Ｂ
No18690 - ふんわりサイドエクステＬ
No18691 - ふんわりサイドエクステＲ
No18700 - リリパペット
No18701 - リリパペットＢ
No18710 - 腰巻ジャージ
No18711 - 腰巻ジャージ　黒
No18720 - カジュアルブーツ　茶
No18721 - カジュアルブーツ　青
No18722 - カジュアルブーツ　白
No18723 - カジュアルブーツ　黒
No18730 - 拘束マスク
No18731 - 拘束マスク　黒
No18740 - くわえキャンディー
No18750 - ハロウィンネクタイ　橙
No18751 - ハロウィンネクタイ　紫
No18752 - ハロウィンネクタイ　白
No18760 - オバケカボチャヘッド
No18761 - オバケカボチャヘッド　橙
No18770 - ショルダージャック
No18771 - ショルダージャック　橙
No18780 - 黒ネコウェストポーチ
No18781 - 白ネコウェストポーチ
No18790 - 頭乗りラタン・エンペ
No18810 - レクイエムマスク
No18811 - レクイエムマスクＢ
No18820 - スカルソルジャーの盾
No18830 - しがみつきポリタン
No18840 - 頭乗せポリタン
No18850 - アイレヘッドギア
No18851 - アイレヘッドギアＢ
No18860 - アイレウィング
No18861 - アイレウィングＢ
No18870 - 編みこみヘアバンド
No18880 - ラビットサンバイザー
No18881 - ラビットサンバイザーＢ
No18890 - かすみの小太刀
No18900 - リュウ・ハヤブサマフラー
No18910 - メリーキャロルバニー
No18911 - メリーキャロルバニーＢ
No18920 - メリーキャロルバレッタ
No18930 - ホリーキャロルバレッタ
No18940 - ホリーキャロルリボン
No18941 - ホリーキャロルリボンＢ
No18950 - アルモニーイヤーマフ
No18951 - アルモニーイヤーマフＢ
No18960 - ポンポン付きミトン
No18970 - ニーホルスターＬ
No18971 - ニーホルスターＲ
No18980 - ドラゴンアームＬ
No18981 - ドラゴンアームＲ
No18982 - ドラゴンアームＬ　Ｂ
No18983 - ドラゴンアームＲ　Ｂ
No18990 - エレガントウィング
No19000 - サイドツインエクステ
No19001 - サイドツインエクステ　黒
No19002 - サイドツインエクステ　青
No19003 - サイドツインエクステ　桃
No19004 - サイドツインエクステ　白
No19005 - サイドツインエクステ　黄
No19006 - サイドツインエクステ　赤
No19010 - ハーフヘルメット　黒
No19011 - ハーフヘルメット　白
No19020 - ボアブーツ　茶
No19021 - ボアブーツ　白
No19022 - ボアブーツ　黒
No19030 - プレートウイング　緑
No19031 - プレートウイング　青
No19040 - くわえドーナッツ
No19041 - くわえチョコドーナッツ
No19042 - くわえいちごドーナッツ
No19050 - トナカイさん
No19051 - トナカイさん　白
No19052 - トナカイさん　黒
No19053 - トナカイさん　桃
No19060 - フェマーレヘッドギア
No19070 - 浪漫義士鉢金
No19071 - 浪漫義士鉢金Ｂ
No19080 - コマチヘッドドレス
No19081 - コマチヘッドドレスＢ
No19090 - フラールヘッドドレス
No19091 - フラールヘッドドレスＢ
No19100 - クランジーシールド
No19101 - クランジーシールドＢ
No19110 - ハインドメカレッグ
No19120 - ナイトショルダー
No19121 - ナイトショルダーＢ
No19130 - 前髪エクステ
No19140 - ゴロンピラー
No19141 - ゾロンピラー
No19150 - ファンダージピアス
No19160 - ミノタウルショルダー
No19170 - ミノタウルガントレット
No19180 - オークヘルム　青
No19181 - オークヘルム　赤
No19190 - フェザーイヤーカフＬ　白
No19191 - フェザーイヤーカフＲ　白
No19192 - フェザーイヤーカフＬ　黒
No19193 - フェザーイヤーカフＲ　黒
No19200 - 手持ちハンドガン
No19201 - 手持ちハンドガンＢ
No19210 - スパイクピアス　青
No19211 - スパイクピアス　赤
No19220 - レザーブーツ　茶
No19221 - レザーブーツ　黒
No19222 - レザーブーツ　白
No19223 - レザーブーツ　黄
No19230 - ラビットノーズ　茶
No19231 - ラビットノーズ　白
No19232 - ラビットノーズ　桃
No19240 - リボンマフラー　白
No19241 - リボンマフラー　黒
No19250 - ワイルドキャットテイル
No19251 - ワイルドキャットテイルＢ
No19260 - きつね耳Ｂ
No19270 - もふもふグローブ　黒
No19271 - もふもふグローブ　白
No19272 - もふもふグローブ　茶
No19280 - イーグルテイル
No19281 - ホークテイル
No19290 - 頭乗せターキー
No19300 - ポンポン付きファー帽　黒
No19301 - ポンポン付きファー帽　白
No19302 - ポンポン付きファー帽　茶
No19310 - ツートンマフラーＡ
No19311 - ツートンマフラーＢ
No19320 - レッグアーマー
No19330 - スパイクアーム
No19340 - 春風桜髪飾り
No19341 - 春風桜髪飾りＢ
No19350 - 春風桜飾り帯
No19351 - 春風桜飾り帯Ｂ
No19360 - 結月ゆかりの髪飾り
No19370 - 結月ゆかりのインカム
No19380 - アルミュールリボン
No19381 - アルミュールリボンＢ
No19390 - アルミュールスカーフ
No19391 - アルミュールスカーフＢ
No19400 - ツバ広リボンハット
No19401 - ツバ広リボンハットＢ
No19410 - サクラネックレス
No19411 - サクラネックレスＢ
No19420 - オイリーたんヘッドドレス
No19430 - シュシュツイン下げ髪　桃
No19431 - シュシュツイン下げ髪　青
No19432 - シュシュツイン下げ髪　白
No19433 - シュシュツイン下げ髪　黒
No19440 - セレブサングラス
No19441 - セレブサングラスＢ
No19450 - パイルバンカーＬ
No19451 - パイルバンカーＲ
No19460 - アンクルウィング
No19461 - アンクルウィングＢ
No19470 - マウントブレード
No19471 - マウントアーム
No19472 - マウントブレードＢ
No19473 - マウントアームＢ
No19480 - ラブリーアイパッチ　桃
No19481 - ラブリーアイパッチ　青
No19482 - ラブリーアイパッチ　赤
No19490 - 浪漫義士陣太鼓
No19500 - 浪漫義士兜
No19501 - 浪漫義士兜Ｂ
No19510 - わんダフルリュック　白
No19511 - わんダフルリュック　黒
No19512 - わんダフルリュック　茶
No19513 - わんダフルリュックＢ　白
No19520 - テルクゥヘアピン　白
No19521 - テルクゥヘアピン　黒
No19530 - くわえ小刀
No19531 - くわえ小刀Ｂ
No19550 - ラブリーハート
No19551 - ラブリーハートＢ
No19560 - タイガーグローブ　黄
No19561 - タイガーグローブ　白
No19570 - 頭乗せ恵方巻
No19580 - スコープバイザー
No19581 - スコープバイザーＢ
No19590 - ジュエルチェーン　赤
No19591 - ジュエルチェーン　青
No19592 - ジュエルチェーン　黒
No19600 - ファルチョーカー
No19610 - ニットリボン
No19611 - ニットリボン　黒
No19620 - フェリチェカチューシャ
No19621 - フェリチェカチューシャＢ
No19630 - マクスウェルピン
No19631 - マクスウェルピンＢ
No19640 - デイジーヘアピン
No19641 - デイジーヘアピンＢ
No19650 - 少女ハリエットの帽子
No19651 - 少女ハリエットの帽子Ｂ
No19660 - ハリエットの帽子
No19661 - ハリエットの帽子Ｂ
No19670 - ネージュハット
No19671 - ネージュハットＢ
No19680 - パウダースノー
No19690 - ハウンドボアフード
No19691 - ハウンドボアフードＢ
No19700 - クラリッサのメガネ
No19701 - クラリッサのメガネＢ
No19710 - クラリッサの首飾り
No19711 - クラリッサの首飾りＢ
No19720 - プロペラントタンク
No19721 - プロペラントタンクＢ
No19730 - ヘビーガトリングＬ
No19731 - ヘビーガトリングＲ
No19740 - 頭乗り妖精シエラ
No19750 - エリュトロンウィング
No19751 - アートルムウィング
No19760 - 薄手マフラー　茶
No19761 - 薄手マフラー　白
No19762 - 薄手マフラー　黒
No19763 - 薄手マフラー　赤
No19770 - サッシュベルト　黒
No19771 - サッシュベルト　茶
No19780 - ホッピングメロディ
No19781 - ホッピングメロディ　黒
No19782 - ホッピングメロディ　白
No19783 - ホッピングメロディ　桃
No19790 - リリーパヘッド
No19791 - リリーパヘッドＢ
No19792 - リリーパヘッドＣ
No19800 - フリンジブーツ　黒
No19801 - フリンジブーツ　茶
No19802 - フリンジブーツ　白
No19810 - ラビットガスマスク　黒
No19811 - ラビットガスマスク　白
No19812 - ラビットガスマスクＢ
No19820 - ハートアローバレッタ　茶
No19821 - ハートアローバレッタ　白
No19822 - ハートアローバレッタ　桃
No19830 - リモートナックルＬ
No19831 - リモートソード
No19832 - リモートナックルＬ　Ｂ
No19833 - リモートソードＢ
No19840 - ハイリアの盾
No19850 - ブレストガトリング
No19860 - くわえ松明　赤
No19861 - くわえ松明　青
No19870 - ダスクマフラー
No19871 - ダスクマフラーＢ
No19880 - ダスクスカート
No19881 - ダスクスカートＢ
No19890 - アークマカチューシャ
No19891 - アークマカチューシャＢ
No19900 - アークマシュシュ
No19901 - アークマシュシュＢ
No19910 - ショルダーキャノンＡ
No19911 - ショルダーキャノンＢ
No19920 - メタルクローＬ
No19921 - メタルクローＲ
No19930 - フォトンラジエーター
No19940 - ふわ毛エクステ
No19950 - エリュトロンホーン
No19951 - アートルムホーン
No19960 - エリュトロンテイル
No19961 - アートルムテイル
No19970 - メタリックホーン　白
No19971 - メタリックホーン　黒
No19972 - メタリックホーン　赤
No19980 - リコリスコサージュ
No19981 - リコリスコサージュ　赤
No19982 - リコリスコサージュ　白
No19983 - リコリスコサージュ　黒
No19990 - ミトンガントレット
No19991 - ミトンガントレット　黒
No19992 - ミトンガントレット　銀
No19993 - ミトンガントレット　金
No20000 - クラッチバッグ　黒
No20001 - クラッチバッグ　茶
No20002 - クラッチバッグ　白
No20010 - 細ベルト　白
No20011 - 細ベルト　黒
No20012 - 細ベルト　茶
No20020 - ラージシールド　白
No20021 - ラージシールド　黒
No20022 - ラージシールド　赤
No20030 - バリスティックガード　黒
No20031 - バリスティックガード　銀
No20040 - 首領マフラー
No20041 - 首領マフラー　黒
No20042 - 首領マフラー　白
No20043 - 首領マフラー　赤
No20050 - 肩乗せお雛様リリーパ
No20051 - 肩乗せお内裏様リリーパ
No20060 - トレッキングブーツ　茶
No20061 - トレッキングブーツ　黒
No20062 - トレッキングブーツ　灰
No20063 - トレッキングブーツ　赤
